event_id,event_type,professional_id,professional_id_anonymized,created_at,meta_data
1489,created_account,1611125,1489,2020-01-30 19:34:03,
1511,became_able_to_propose,1593623,29,2020-01-02 12:17:01,
1527,became_able_to_propose,1594375,100,2020-01-03 15:33:12,
1543,became_able_to_propose,1595535,159,2020-01-06 10:51:56,
1559,became_able_to_propose,1596208,213,2020-01-07 09:39:02,
1575,became_able_to_propose,1596435,236,2020-01-07 18:26:45,
1591,became_able_to_propose,1597043,302,2020-01-08 12:47:44,
1607,became_able_to_propose,1597380,323,2020-01-09 08:23:56,
1623,became_able_to_propose,1597944,372,2020-01-10 08:29:36,
1639,became_able_to_propose,1598346,404,2020-01-11 16:10:48,
1655,became_able_to_propose,1599252,467,2020-01-13 09:52:14,
1671,became_able_to_propose,1598896,433,2020-01-13 10:35:57,
1687,became_able_to_propose,1599995,534,2020-01-13 14:00:02,
1703,became_able_to_propose,1600737,604,2020-01-14 14:55:33,
1719,became_able_to_propose,1601069,635,2020-01-15 08:36:10,
1735,became_able_to_propose,1600304,558,2020-01-15 19:15:09,
1751,became_able_to_propose,1596959,293,2020-01-16 09:28:16,
1767,became_able_to_propose,1602213,742,2020-01-17 08:18:13,
1783,became_able_to_propose,1603272,820,2020-01-20 08:41:49,
1799,became_able_to_propose,1603985,869,2020-01-20 10:16:43,
1815,became_able_to_propose,1602325,758,2020-01-21 09:01:38,
1831,became_able_to_propose,1604497,911,2020-01-21 09:49:35,
1847,became_able_to_propose,1604370,898,2020-01-21 12:04:02,
1863,became_able_to_propose,1604227,888,2020-01-21 13:33:06,
1879,became_able_to_propose,1605301,991,2020-01-22 10:16:24,
1895,became_able_to_propose,1606213,1089,2020-01-23 08:05:11,
1911,became_able_to_propose,1602281,754,2020-01-23 15:33:03,
1927,became_able_to_propose,1607133,1178,2020-01-24 15:26:37,
1943,became_able_to_propose,1607412,1208,2020-01-27 08:37:10,
1959,became_able_to_propose,1608529,1265,2020-01-27 09:54:01,
1975,became_able_to_propose,1606847,1153,2020-01-27 11:55:24,
1991,became_able_to_propose,1609045,1312,2020-01-28 10:04:34,
2007,became_able_to_propose,1609111,1325,2020-01-28 12:01:43,
2023,became_able_to_propose,1609379,1345,2020-01-28 14:02:29,
2039,became_able_to_propose,1609834,1388,2020-01-29 08:32:10,
2055,became_able_to_propose,1604301,893,2020-01-29 12:17:26,
2071,became_able_to_propose,1596400,233,2020-01-29 18:15:53,
2087,became_able_to_propose,1610390,1433,2020-01-31 07:56:47,
2103,became_able_to_propose,1610736,1459,2020-01-31 15:37:22,
2119,became_able_to_propose,1602109,731,2020-02-03 10:21:22,
2135,became_able_to_propose,1607316,1196,2020-02-04 20:17:05,
2151,became_able_to_propose,1610092,1403,2020-02-07 09:22:54,
2167,became_able_to_propose,1603835,849,2020-02-10 13:12:19,
2183,became_able_to_propose,1609190,1333,2020-02-16 21:04:54,
2199,became_able_to_propose,1600946,628,2020-02-18 16:04:00,
2215,became_able_to_propose,1593446,16,2020-02-20 12:53:36,
2231,became_able_to_propose,1604017,874,2020-02-25 09:39:36,
2247,became_able_to_propose,1606511,1121,2020-02-28 08:58:07,
1508,became_able_to_propose,1593294,7,2020-01-02 10:14:18,
1524,became_able_to_propose,1593672,31,2020-01-02 12:53:54,
1540,became_able_to_propose,1593501,22,2020-01-02 21:14:18,
1556,became_able_to_propose,1594073,74,2020-01-03 13:31:29,
1572,became_able_to_propose,1594988,132,2020-01-06 09:27:08,
1588,became_able_to_propose,1595323,151,2020-01-06 10:35:22,
1604,became_able_to_propose,1595763,177,2020-01-06 13:00:13,
1620,became_able_to_propose,1596702,269,2020-01-08 09:55:35,
1636,became_able_to_propose,1596994,300,2020-01-08 12:02:45,
1652,became_able_to_propose,1597558,335,2020-01-09 10:05:23,
1668,became_able_to_propose,1597903,370,2020-01-10 08:22:26,
1684,became_able_to_propose,1598342,403,2020-01-10 19:46:53,
1700,became_able_to_propose,1598933,436,2020-01-13 09:32:29,
1716,became_able_to_propose,1599304,470,2020-01-13 09:52:46,
1732,became_able_to_propose,1597680,349,2020-01-13 11:10:19,
1748,became_able_to_propose,1600308,559,2020-01-14 08:30:16,
1764,became_able_to_propose,1600908,623,2020-01-15 08:30:55,
892,created_account,1604298,892,2020-01-20 12:58:05,
908,created_account,1604453,908,2020-01-20 15:11:28,
924,created_account,1604604,924,2020-01-20 18:34:15,
940,created_account,1604752,940,2020-01-20 21:34:14,
956,created_account,1604912,956,2020-01-21 10:04:52,
972,created_account,1605071,972,2020-01-21 13:05:01,
988,created_account,1605257,988,2020-01-21 17:52:56,
1004,created_account,1605450,1004,2020-01-21 21:41:42,
1020,created_account,1605630,1020,2020-01-22 10:28:08,
1036,created_account,1605803,1036,2020-01-22 13:27:09,
1052,created_account,1605955,1052,2020-01-22 16:48:07,
1068,created_account,1606061,1068,2020-01-22 19:36:09,
1084,created_account,1606193,1084,2020-01-23 04:44:39,
1100,created_account,1606329,1100,2020-01-23 10:21:42,
1116,created_account,1606472,1116,2020-01-23 14:08:18,
1132,created_account,1606628,1132,2020-01-23 18:47:47,
1148,created_account,1606786,1148,2020-01-23 23:37:34,
1164,created_account,1607010,1164,2020-01-24 12:24:43,
1180,created_account,1607187,1180,2020-01-24 16:45:10,
1196,created_account,1607316,1196,2020-01-24 21:28:40,
1212,created_account,1607568,1212,2020-01-25 12:26:52,
1228,created_account,1607877,1228,2020-01-25 22:25:24,
1244,created_account,1608091,1244,2020-01-26 12:19:11,
1260,created_account,1608451,1260,2020-01-26 20:06:22,
1276,created_account,1608593,1276,2020-01-27 07:52:02,
1292,created_account,1608767,1292,2020-01-27 11:13:36,
1308,created_account,1608957,1308,2020-01-27 14:38:26,
1324,created_account,1609110,1324,2020-01-27 17:39:07,
1340,created_account,1609301,1340,2020-01-27 21:20:20,
1356,created_account,1609473,1356,2020-01-28 10:23:38,
1372,created_account,1609695,1372,2020-01-28 14:42:42,
1388,created_account,1609834,1388,2020-01-28 18:14:27,
1404,created_account,1610105,1404,2020-01-29 09:19:58,
1420,created_account,1610284,1420,2020-01-29 13:43:20,
1436,created_account,1610431,1436,2020-01-29 17:12:28,
1452,created_account,1610633,1452,2020-01-29 22:17:24,
1468,created_account,1610920,1468,2020-01-30 14:05:10,
1484,created_account,1611075,1484,2020-01-30 18:11:46,
1500,created_account,1611219,1500,2020-01-30 22:21:15,
2,created_account,1593219,2,2020-01-01 09:51:41,
18,created_account,1593458,18,2020-01-02 04:11:47,
34,created_account,1593771,34,2020-01-02 14:52:15,
50,created_account,1593848,50,2020-01-02 16:40:09,
66,created_account,1593975,66,2020-01-02 20:34:12,
82,created_account,1594125,82,2020-01-03 10:25:22,
98,created_account,1594353,98,2020-01-03 14:41:00,
114,created_account,1594558,114,2020-01-03 21:42:43,
130,created_account,1594957,130,2020-01-04 19:25:39,
146,created_account,1595204,146,2020-01-05 12:13:03,
162,created_account,1595572,162,2020-01-06 07:07:05,
178,created_account,1595774,178,2020-01-06 12:39:27,
194,created_account,1595982,194,2020-01-06 16:23:43,
210,created_account,1596160,210,2020-01-06 20:50:06,
226,created_account,1596302,226,2020-01-07 09:38:10,
242,created_account,1596485,242,2020-01-07 13:22:04,
258,created_account,1596591,258,2020-01-07 15:35:27,
274,created_account,1596766,274,2020-01-07 19:42:56,
290,created_account,1596916,290,2020-01-08 06:01:28,
306,created_account,1597094,306,2020-01-08 12:12:54,
322,created_account,1597356,322,2020-01-08 18:41:18,
338,created_account,1597583,338,2020-01-09 09:36:28,
354,created_account,1597743,354,2020-01-09 13:14:22,
370,created_account,1597903,370,2020-01-09 17:01:56,
386,created_account,1598142,386,2020-01-10 08:15:21,
402,created_account,1598341,402,2020-01-10 14:03:07,
418,created_account,1598561,418,2020-01-11 07:00:25,
434,created_account,1598907,434,2020-01-11 17:54:09,
450,created_account,1599022,450,2020-01-11 23:13:01,
466,created_account,1599227,466,2020-01-12 13:12:16,
482,created_account,1599509,482,2020-01-12 18:51:20,
498,created_account,1599649,498,2020-01-12 22:24:58,
514,created_account,1599794,514,2020-01-13 10:00:20,
530,created_account,1599981,530,2020-01-13 13:22:18,
546,created_account,1600114,546,2020-01-13 16:14:42,
562,created_account,1600327,562,2020-01-13 21:22:00,
578,created_account,1600447,578,2020-01-14 09:13:03,
594,created_account,1600639,594,2020-01-14 12:45:48,
610,created_account,1600786,610,2020-01-14 15:47:09,
626,created_account,1600943,626,2020-01-14 19:30:40,
642,created_account,1601124,642,2020-01-15 08:39:56,
658,created_account,1601288,658,2020-01-15 12:02:27,
674,created_account,1601533,674,2020-01-15 16:59:17,
690,created_account,1601735,690,2020-01-15 21:52:04,
706,created_account,1601894,706,2020-01-16 10:20:18,
722,created_account,1602034,722,2020-01-16 13:29:15,
738,created_account,1602192,738,2020-01-16 18:32:09,
754,created_account,1602281,754,2020-01-16 20:37:24,
770,created_account,1602484,770,2020-01-17 10:22:50,
786,created_account,1602640,786,2020-01-17 14:37:12,
802,created_account,1602820,802,2020-01-17 21:01:10,
818,created_account,1603219,818,2020-01-18 16:45:14,
834,created_account,1603461,834,2020-01-19 09:41:46,
850,created_account,1603843,850,2020-01-19 18:41:19,
866,created_account,1603961,866,2020-01-19 21:01:55,
882,created_account,1604124,882,2020-01-20 10:02:27,
898,created_account,1604370,898,2020-01-20 14:01:36,
914,created_account,1604522,914,2020-01-20 16:39:46,
930,created_account,1604673,930,2020-01-20 19:55:05,
946,created_account,1604801,946,2020-01-21 03:33:47,
962,created_account,1604972,962,2020-01-21 11:11:15,
978,created_account,1605165,978,2020-01-21 15:20:50,
994,created_account,1605340,994,2020-01-21 19:21:28,
1010,created_account,1605546,1010,2020-01-22 08:39:12,
1026,created_account,1605715,1026,2020-01-22 12:01:25,
1042,created_account,1605890,1042,2020-01-22 15:14:48,
1058,created_account,1605986,1058,2020-01-22 18:01:29,
1074,created_account,1606112,1074,2020-01-22 20:27:44,
1090,created_account,1606221,1090,2020-01-23 08:06:05,
1106,created_account,1606378,1106,2020-01-23 11:35:43,
1122,created_account,1606523,1122,2020-01-23 15:28:43,
1138,created_account,1606676,1138,2020-01-23 19:45:02,
1154,created_account,1606866,1154,2020-01-24 09:07:28,
1170,created_account,1607094,1170,2020-01-24 14:18:34,
1186,created_account,1607215,1186,2020-01-24 17:56:13,
1202,created_account,1607352,1202,2020-01-25 04:23:22,
1218,created_account,1607714,1218,2020-01-25 15:54:35,
1234,created_account,1607922,1234,2020-01-26 08:18:37,
1250,created_account,1608233,1250,2020-01-26 15:17:35,
1266,created_account,1608531,1266,2020-01-26 22:52:45,
1282,created_account,1608669,1282,2020-01-27 09:36:56,
1298,created_account,1608814,1298,2020-01-27 12:14:48,
1314,created_account,1609063,1314,2020-01-27 16:32:23,
1330,created_account,1609155,1330,2020-01-27 18:46:45,
1346,created_account,1609398,1346,2020-01-28 08:26:59,
1362,created_account,1609543,1362,2020-01-28 11:48:09,
1378,created_account,1609735,1378,2020-01-28 15:19:43,
1394,created_account,1609939,1394,2020-01-28 20:16:38,
1410,created_account,1610151,1410,2020-01-29 10:23:37,
1426,created_account,1610328,1426,2020-01-29 14:32:53,
1442,created_account,1610525,1442,2020-01-29 19:22:54,
1458,created_account,1610673,1458,2020-01-30 07:04:26,
1474,created_account,1611002,1474,2020-01-30 16:09:57,
1490,created_account,1611143,1490,2020-01-30 19:58:33,
5,created_account,1593286,5,2020-01-01 13:53:59,
21,created_account,1593477,21,2020-01-02 07:38:52,
37,created_account,1593783,37,2020-01-02 15:08:59,
53,created_account,1593855,53,2020-01-02 16:48:11,
69,created_account,1594022,69,2020-01-02 22:44:55,
85,created_account,1594179,85,2020-01-03 11:16:45,
101,created_account,1594401,101,2020-01-03 15:56:12,
117,created_account,1594656,117,2020-01-04 10:00:08,
133,created_account,1594990,133,2020-01-04 20:28:58,
149,created_account,1595253,149,2020-01-05 13:31:46,
165,created_account,1595614,165,2020-01-06 08:57:03,
181,created_account,1595850,181,2020-01-06 13:59:56,
197,created_account,1596022,197,2020-01-06 17:35:22,
213,created_account,1596208,213,2020-01-06 22:50:27,
229,created_account,1596362,229,2020-01-07 10:58:39,
1780,became_able_to_propose,1600798,611,2020-01-15 10:53:59,
1796,became_able_to_propose,1601735,690,2020-01-16 08:50:05,
1812,became_able_to_propose,1601959,711,2020-01-16 13:00:27,
1828,became_able_to_propose,1602428,767,2020-01-17 09:48:16,
1844,became_able_to_propose,1602674,789,2020-01-17 15:53:41,
1860,became_able_to_propose,1596323,228,2020-01-18 08:41:54,
1876,became_able_to_propose,1603706,843,2020-01-20 10:55:18,
1892,became_able_to_propose,1604138,884,2020-01-20 15:52:40,
1908,became_able_to_propose,1604501,913,2020-01-21 09:50:05,
1924,became_able_to_propose,1604857,953,2020-01-21 10:49:06,
1940,became_able_to_propose,1604711,938,2020-01-21 13:26:59,
1956,became_able_to_propose,1605347,996,2020-01-22 08:21:32,
1972,became_able_to_propose,1605499,1007,2020-01-22 10:17:53,
1988,became_able_to_propose,1605198,981,2020-01-22 14:00:25,
2004,became_able_to_propose,1606018,1063,2020-01-23 07:53:10,
2020,became_able_to_propose,1606221,1090,2020-01-23 09:39:24,
2036,became_able_to_propose,1606311,1098,2020-01-23 11:54:33,
2052,became_able_to_propose,1601877,704,2020-01-24 07:46:25,
2068,became_able_to_propose,1600031,539,2020-01-24 15:06:18,
2084,became_able_to_propose,1607245,1190,2020-01-27 08:27:27,
2100,became_able_to_propose,1607202,1183,2020-01-27 08:33:09,
2116,became_able_to_propose,1608435,1259,2020-01-27 10:18:09,
2132,became_able_to_propose,1607994,1240,2020-01-27 12:00:48,
2148,became_able_to_propose,1608805,1297,2020-01-27 13:00:22,
2164,became_able_to_propose,1608564,1271,2020-01-28 04:28:00,
2180,became_able_to_propose,1608694,1284,2020-01-28 12:34:52,
2196,became_able_to_propose,1604332,896,2020-01-28 19:34:45,
2212,became_able_to_propose,1610300,1423,2020-01-30 11:07:02,
2228,became_able_to_propose,1610634,1453,2020-01-31 08:01:56,
2244,became_able_to_propose,1604678,931,2020-01-31 09:52:41,
2260,became_able_to_propose,1604842,950,2020-02-02 21:43:38,
2276,became_able_to_propose,1610920,1468,2020-02-05 12:29:33,
2292,became_able_to_propose,1611193,1495,2020-02-07 08:04:45,
2308,became_able_to_propose,1608161,1247,2020-02-11 14:46:09,
2324,became_able_to_propose,1599739,509,2020-02-18 13:14:11,
2340,became_able_to_propose,1605633,1021,2020-02-20 11:10:38,
2356,became_able_to_propose,1608778,1293,2020-03-02 09:25:37,
2372,became_able_to_propose,1602352,760,2020-03-10 15:22:04,
1505,became_able_to_propose,1593287,6,2020-01-02 08:17:27,
1521,became_able_to_propose,1593550,25,2020-01-02 10:33:40,
1537,became_able_to_propose,1593834,46,2020-01-03 10:03:15,
1553,became_able_to_propose,1593381,10,2020-01-03 17:54:33,
1569,became_able_to_propose,1594721,120,2020-01-06 08:46:11,
1585,became_able_to_propose,1595204,146,2020-01-06 09:38:59,
1601,became_able_to_propose,1594857,127,2020-01-06 10:24:13,
1617,became_able_to_propose,1596236,216,2020-01-07 08:55:35,
1633,became_able_to_propose,1596578,256,2020-01-08 08:30:22,
1649,became_able_to_propose,1597059,304,2020-01-08 12:01:54,
1665,became_able_to_propose,1597255,314,2020-01-09 08:05:54,
1681,became_able_to_propose,1597554,334,2020-01-09 09:52:17,
1697,became_able_to_propose,1598009,376,2020-01-10 08:32:45,
1713,became_able_to_propose,1598972,442,2020-01-13 09:12:04,
1729,became_able_to_propose,1599021,449,2020-01-13 09:42:22,
1745,became_able_to_propose,1598718,427,2020-01-13 10:04:41,
1761,became_able_to_propose,1598471,411,2020-01-13 10:19:09,
1777,became_able_to_propose,1598578,419,2020-01-13 11:26:50,
1793,became_able_to_propose,1596259,219,2020-01-13 16:34:48,
1809,became_able_to_propose,1600737,604,2020-01-14 14:55:33,
1825,became_able_to_propose,1601134,644,2020-01-15 11:14:48,
1841,became_able_to_propose,1601311,659,2020-01-15 16:54:37,
1857,became_able_to_propose,1602012,719,2020-01-16 13:53:46,
1873,became_able_to_propose,1602352,760,2020-01-17 08:22:03,
1889,became_able_to_propose,1600366,566,2020-01-17 12:52:04,
1905,became_able_to_propose,1602793,800,2020-01-20 08:17:19,
1921,became_able_to_propose,1603624,840,2020-01-20 09:25:20,
1937,became_able_to_propose,1603004,813,2020-01-20 15:16:19,
1953,became_able_to_propose,1603369,829,2020-01-20 15:48:20,
1969,became_able_to_propose,1604706,935,2020-01-21 09:59:15,
1985,became_able_to_propose,1604298,892,2020-01-21 12:28:36,
2001,became_able_to_propose,1604925,957,2020-01-21 17:22:03,
